assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_013255565.1,PRJNA224116,SAMN14986373,,,na,,287,287,Pseudomonas aeruginosa,strain=PSE6684,,latest,Complete Genome,Major,Full,2020/06/03,ASM1325556v1,Yonsei University College of Medicine,GCA_013255565.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/255/565/GCF_013255565.1_ASM1325556v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013255565.1/GCF_013255565.1_ASM1325556v1_genomic.fna.gz,PSAE.0521.00154,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013255565.1_ASM1325556v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013255565.1_ASM1325556v1_genomic.fna_prepare-split125N.fna,6924367,1,1,GCF_013255565.1_ASM1325556v1_genomic.fna_prepare-split125N.fna,ASM1325556v1,PSE6684,Pseudomonas aeruginosa PSE6684
GCF_013260445.1,PRJNA224116,SAMN15013515,,,na,,287,287,Pseudomonas aeruginosa,strain=YD001,,latest,Complete Genome,Major,Full,2020/06/03,ASM1326044v1,South China Agriculture University,GCA_013260445.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/260/445/GCF_013260445.1_ASM1326044v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013260445.1/GCF_013260445.1_ASM1326044v1_genomic.fna.gz,PSAE.0521.00155,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013260445.1_ASM1326044v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013260445.1_ASM1326044v1_genomic.fna_prepare-split125N.fna,6496756,1,1,GCF_013260445.1_ASM1326044v1_genomic.fna_prepare-split125N.fna,ASM1326044v1,YD001,Pseudomonas aeruginosa YD001
GCF_013305645.2,PRJNA224116,SAMN13107356,,,na,,287,287,Pseudomonas aeruginosa,strain=YT12746,,latest,Complete Genome,Major,Full,2020/11/30,ASM1330564v2,Beijing Institute of Microbiology and Epidemiology,GCA_013305645.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/305/645/GCF_013305645.2_ASM1330564v2,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013305645.2/GCF_013305645.2_ASM1330564v2_genomic.fna.gz,PSAE.0521.00156,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305645.2_ASM1330564v2_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305645.2_ASM1330564v2_genomic.fna_prepare-split125N.fna,6870662,1,1,GCF_013305645.2_ASM1330564v2_genomic.fna_prepare-split125N.fna,ASM1330564v2,YT12746,Pseudomonas aeruginosa YT12746
GCF_013305765.1,PRJNA224116,SAMN13612476,,,na,,287,287,Pseudomonas aeruginosa,strain=LIUYANG-E,,latest,Complete Genome,Major,Full,2020/06/09,ASM1330576v1,South China Agricultural University,GCA_013305765.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/305/765/GCF_013305765.1_ASM1330576v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013305765.1/GCF_013305765.1_ASM1330576v1_genomic.fna.gz,PSAE.0521.00157,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305765.1_ASM1330576v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305765.1_ASM1330576v1_genomic.fna_prepare-split125N.fna,6275136,1,1,GCF_013305765.1_ASM1330576v1_genomic.fna_prepare-split125N.fna,ASM1330576v1,LIUYANG-E,Pseudomonas aeruginosa LIUYANG-E
GCF_013305815.1,PRJNA224116,SAMN13612474,,,na,,287,287,Pseudomonas aeruginosa,strain=LIUYANG-C,,latest,Complete Genome,Major,Full,2020/06/09,ASM1330581v1,South China Agricultural University,GCA_013305815.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/305/815/GCF_013305815.1_ASM1330581v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013305815.1/GCF_013305815.1_ASM1330581v1_genomic.fna.gz,PSAE.0521.00158,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305815.1_ASM1330581v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305815.1_ASM1330581v1_genomic.fna_prepare-split125N.fna,6266737,1,1,GCF_013305815.1_ASM1330581v1_genomic.fna_prepare-split125N.fna,ASM1330581v1,LIUYANG-C,Pseudomonas aeruginosa LIUYANG-C
GCF_013305845.1,PRJNA224116,SAMN13612472,,,na,,287,287,Pseudomonas aeruginosa,strain=LIUYANG-A,,latest,Complete Genome,Major,Full,2020/06/09,ASM1330584v1,South China Agricultural University,GCA_013305845.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/305/845/GCF_013305845.1_ASM1330584v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013305845.1/GCF_013305845.1_ASM1330584v1_genomic.fna.gz,PSAE.0521.00327,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305845.1_ASM1330584v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013305845.1_ASM1330584v1_genomic.fna_prepare-split125N.fna,6288998,4,1,GCF_013305845.1_ASM1330584v1_genomic.fna_prepare-split125N.fna,ASM1330584v1,LIUYANG-A,Pseudomonas aeruginosa LIUYANG-A
GCF_013341295.1,PRJNA224116,SAMN10697223,,,na,,287,287,Pseudomonas aeruginosa,strain=PAAK088,,latest,Complete Genome,Major,Full,2020/06/14,ASM1334129v1,University of Manitoba,GCA_013341295.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/295/GCF_013341295.1_ASM1334129v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013341295.1/GCF_013341295.1_ASM1334129v1_genomic.fna.gz,PSAE.0521.00159,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013341295.1_ASM1334129v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013341295.1_ASM1334129v1_genomic.fna_prepare-split125N.fna,6390212,1,1,GCF_013341295.1_ASM1334129v1_genomic.fna_prepare-split125N.fna,ASM1334129v1,PAAK088,Pseudomonas aeruginosa PAAK088
GCF_013341315.1,PRJNA224116,SAMN10697224,,,na,,287,287,Pseudomonas aeruginosa,strain=PAAK095,,latest,Complete Genome,Major,Full,2020/06/14,ASM1334131v1,University of Manitoba,GCA_013341315.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/315/GCF_013341315.1_ASM1334131v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013341315.1/GCF_013341315.1_ASM1334131v1_genomic.fna.gz,PSAE.0521.00160,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013341315.1_ASM1334131v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013341315.1_ASM1334131v1_genomic.fna_prepare-split125N.fna,6780782,1,1,GCF_013341315.1_ASM1334131v1_genomic.fna_prepare-split125N.fna,ASM1334131v1,PAAK095,Pseudomonas aeruginosa PAAK095
GCF_013343315.1,PRJNA224116,SAMN14271780,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT729,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334331v1,University of Pittsburgh School of Medicine,GCA_013343315.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/315/GCF_013343315.1_ASM1334331v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343315.1/GCF_013343315.1_ASM1334331v1_genomic.fna.gz,PSAE.0521.00161,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343315.1_ASM1334331v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343315.1_ASM1334331v1_genomic.fna_prepare-split125N.fna,6546693,1,1,GCF_013343315.1_ASM1334331v1_genomic.fna_prepare-split125N.fna,ASM1334331v1,DVT729,Pseudomonas aeruginosa DVT729
GCF_013343335.1,PRJNA224116,SAMN14271777,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT429,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334333v1,University of Pittsburgh School of Medicine,GCA_013343335.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/335/GCF_013343335.1_ASM1334333v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343335.1/GCF_013343335.1_ASM1334333v1_genomic.fna.gz,PSAE.0521.00162,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343335.1_ASM1334333v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343335.1_ASM1334333v1_genomic.fna_prepare-split125N.fna,6805219,1,1,GCF_013343335.1_ASM1334333v1_genomic.fna_prepare-split125N.fna,ASM1334333v1,DVT429,Pseudomonas aeruginosa DVT429
GCF_013343355.1,PRJNA224116,SAMN14271775,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT427,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334335v1,University of Pittsburgh School of Medicine,GCA_013343355.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/355/GCF_013343355.1_ASM1334335v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343355.1/GCF_013343355.1_ASM1334335v1_genomic.fna.gz,PSAE.0521.00163,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343355.1_ASM1334335v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343355.1_ASM1334335v1_genomic.fna_prepare-split125N.fna,6414921,1,1,GCF_013343355.1_ASM1334335v1_genomic.fna_prepare-split125N.fna,ASM1334335v1,DVT427,Pseudomonas aeruginosa DVT427
GCF_013343375.1,PRJNA224116,SAMN14271773,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT425,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334337v1,University of Pittsburgh School of Medicine,GCA_013343375.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/375/GCF_013343375.1_ASM1334337v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343375.1/GCF_013343375.1_ASM1334337v1_genomic.fna.gz,PSAE.0521.00164,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343375.1_ASM1334337v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343375.1_ASM1334337v1_genomic.fna_prepare-split125N.fna,6506945,1,1,GCF_013343375.1_ASM1334337v1_genomic.fna_prepare-split125N.fna,ASM1334337v1,DVT425,Pseudomonas aeruginosa DVT425
GCF_013343395.1,PRJNA224116,SAMN14271772,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT423,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334339v1,University of Pittsburgh School of Medicine,GCA_013343395.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/395/GCF_013343395.1_ASM1334339v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343395.1/GCF_013343395.1_ASM1334339v1_genomic.fna.gz,PSAE.0521.00165,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343395.1_ASM1334339v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343395.1_ASM1334339v1_genomic.fna_prepare-split125N.fna,6716245,1,1,GCF_013343395.1_ASM1334339v1_genomic.fna_prepare-split125N.fna,ASM1334339v1,DVT423,Pseudomonas aeruginosa DVT423
GCF_013343415.1,PRJNA224116,SAMN14271770,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT421,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334341v1,University of Pittsburgh School of Medicine,GCA_013343415.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/415/GCF_013343415.1_ASM1334341v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343415.1/GCF_013343415.1_ASM1334341v1_genomic.fna.gz,PSAE.0521.00166,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343415.1_ASM1334341v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343415.1_ASM1334341v1_genomic.fna_prepare-split125N.fna,6065263,1,1,GCF_013343415.1_ASM1334341v1_genomic.fna_prepare-split125N.fna,ASM1334341v1,DVT421,Pseudomonas aeruginosa DVT421
GCF_013343435.1,PRJNA224116,SAMN14271769,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT419,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334343v1,University of Pittsburgh School of Medicine,GCA_013343435.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/435/GCF_013343435.1_ASM1334343v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343435.1/GCF_013343435.1_ASM1334343v1_genomic.fna.gz,PSAE.0521.00167,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343435.1_ASM1334343v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343435.1_ASM1334343v1_genomic.fna_prepare-split125N.fna,6052044,1,1,GCF_013343435.1_ASM1334343v1_genomic.fna_prepare-split125N.fna,ASM1334343v1,DVT419,Pseudomonas aeruginosa DVT419
GCF_013343455.1,PRJNA224116,SAMN14271767,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT417,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334345v1,University of Pittsburgh School of Medicine,GCA_013343455.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/455/GCF_013343455.1_ASM1334345v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343455.1/GCF_013343455.1_ASM1334345v1_genomic.fna.gz,PSAE.0521.00168,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343455.1_ASM1334345v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343455.1_ASM1334345v1_genomic.fna_prepare-split125N.fna,6298009,1,1,GCF_013343455.1_ASM1334345v1_genomic.fna_prepare-split125N.fna,ASM1334345v1,DVT417,Pseudomonas aeruginosa DVT417
GCF_013343475.1,PRJNA224116,SAMN14271766,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT779,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334347v1,University of Pittsburgh School of Medicine,GCA_013343475.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/475/GCF_013343475.1_ASM1334347v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343475.1/GCF_013343475.1_ASM1334347v1_genomic.fna.gz,PSAE.0521.00169,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343475.1_ASM1334347v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343475.1_ASM1334347v1_genomic.fna_prepare-split125N.fna,6386887,1,1,GCF_013343475.1_ASM1334347v1_genomic.fna_prepare-split125N.fna,ASM1334347v1,DVT779,Pseudomonas aeruginosa DVT779
GCF_013343495.1,PRJNA224116,SAMN14271764,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT414,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334349v1,University of Pittsburgh School of Medicine,GCA_013343495.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/495/GCF_013343495.1_ASM1334349v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343495.1/GCF_013343495.1_ASM1334349v1_genomic.fna.gz,PSAE.0521.00170,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343495.1_ASM1334349v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343495.1_ASM1334349v1_genomic.fna_prepare-split125N.fna,6522476,1,1,GCF_013343495.1_ASM1334349v1_genomic.fna_prepare-split125N.fna,ASM1334349v1,DVT414,Pseudomonas aeruginosa DVT414
GCF_013343515.1,PRJNA224116,SAMN14271763,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT413,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334351v1,University of Pittsburgh School of Medicine,GCA_013343515.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/515/GCF_013343515.1_ASM1334351v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343515.1/GCF_013343515.1_ASM1334351v1_genomic.fna.gz,PSAE.0521.00171,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343515.1_ASM1334351v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343515.1_ASM1334351v1_genomic.fna_prepare-split125N.fna,6930600,1,1,GCF_013343515.1_ASM1334351v1_genomic.fna_prepare-split125N.fna,ASM1334351v1,DVT413,Pseudomonas aeruginosa DVT413
GCF_013343535.1,PRJNA224116,SAMN14271762,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT412,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334353v1,University of Pittsburgh School of Medicine,GCA_013343535.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/535/GCF_013343535.1_ASM1334353v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343535.1/GCF_013343535.1_ASM1334353v1_genomic.fna.gz,PSAE.0521.00172,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343535.1_ASM1334353v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343535.1_ASM1334353v1_genomic.fna_prepare-split125N.fna,6394923,1,1,GCF_013343535.1_ASM1334353v1_genomic.fna_prepare-split125N.fna,ASM1334353v1,DVT412,Pseudomonas aeruginosa DVT412
GCF_013343555.1,PRJNA224116,SAMN14271760,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT410,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334355v1,University of Pittsburgh School of Medicine,GCA_013343555.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/555/GCF_013343555.1_ASM1334355v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343555.1/GCF_013343555.1_ASM1334355v1_genomic.fna.gz,PSAE.0521.00173,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343555.1_ASM1334355v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343555.1_ASM1334355v1_genomic.fna_prepare-split125N.fna,6229931,1,1,GCF_013343555.1_ASM1334355v1_genomic.fna_prepare-split125N.fna,ASM1334355v1,DVT410,Pseudomonas aeruginosa DVT410
GCF_013343575.1,PRJNA224116,SAMN14271758,,,na,,287,287,Pseudomonas aeruginosa,strain=DVT401,,latest,Complete Genome,Major,Full,2020/06/15,ASM1334357v1,University of Pittsburgh School of Medicine,GCA_013343575.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/575/GCF_013343575.1_ASM1334357v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013343575.1/GCF_013343575.1_ASM1334357v1_genomic.fna.gz,PSAE.0521.00174,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343575.1_ASM1334357v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013343575.1_ASM1334357v1_genomic.fna_prepare-split125N.fna,6557595,1,1,GCF_013343575.1_ASM1334357v1_genomic.fna_prepare-split125N.fna,ASM1334357v1,DVT401,Pseudomonas aeruginosa DVT401
GCF_013347245.1,PRJNA224116,SAMN15084586,,,na,,287,287,Pseudomonas aeruginosa,strain=CDN118,,latest,Complete Genome,Major,Full,2020/06/16,ASM1334724v1,Florida International University,GCA_013347245.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/347/245/GCF_013347245.1_ASM1334724v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013347245.1/GCF_013347245.1_ASM1334724v1_genomic.fna.gz,PSAE.0521.00175,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013347245.1_ASM1334724v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013347245.1_ASM1334724v1_genomic.fna_prepare-split125N.fna,6832395,1,1,GCF_013347245.1_ASM1334724v1_genomic.fna_prepare-split125N.fna,ASM1334724v1,CDN118,Pseudomonas aeruginosa CDN118
GCF_013375755.1,PRJNA224116,SAMN15183614,,,na,,287,287,Pseudomonas aeruginosa,strain=PABCH05,,latest,Chromosome,Major,Full,2020/06/29,ASM1337575v1,Harvard Medical School,GCA_013375755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/375/755/GCF_013375755.1_ASM1337575v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013375755.1/GCF_013375755.1_ASM1337575v1_genomic.fna.gz,PSAE.0521.00315,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375755.1_ASM1337575v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375755.1_ASM1337575v1_genomic.fna_prepare-split125N.fna,6319265,2,1,GCF_013375755.1_ASM1337575v1_genomic.fna_prepare-split125N.fna,ASM1337575v1,PABCH05,Pseudomonas aeruginosa PABCH05
GCF_013375775.1,PRJNA224116,SAMN15183617,,,na,,287,287,Pseudomonas aeruginosa,strain=PABCH09,,latest,Chromosome,Major,Full,2020/06/29,ASM1337577v1,Harvard Medical School,GCA_013375775.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/375/775/GCF_013375775.1_ASM1337577v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013375775.1/GCF_013375775.1_ASM1337577v1_genomic.fna.gz,PSAE.0521.00324,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375775.1_ASM1337577v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375775.1_ASM1337577v1_genomic.fna_prepare-split125N.fna,7038926,3,1,GCF_013375775.1_ASM1337577v1_genomic.fna_prepare-split125N.fna,ASM1337577v1,PABCH09,Pseudomonas aeruginosa PABCH09
GCF_013375795.1,PRJNA224116,SAMN15183615,,,na,,287,287,Pseudomonas aeruginosa,strain=PABCH13,,latest,Chromosome,Major,Full,2020/06/29,ASM1337579v1,Harvard Medical School,GCA_013375795.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/375/795/GCF_013375795.1_ASM1337579v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013375795.1/GCF_013375795.1_ASM1337579v1_genomic.fna.gz,PSAE.0521.00176,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375795.1_ASM1337579v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375795.1_ASM1337579v1_genomic.fna_prepare-split125N.fna,6496201,1,1,GCF_013375795.1_ASM1337579v1_genomic.fna_prepare-split125N.fna,ASM1337579v1,PABCH13,Pseudomonas aeruginosa PABCH13
GCF_013375815.1,PRJNA224116,SAMN15183622,,,na,,287,287,Pseudomonas aeruginosa,strain=PABCH10,,latest,Chromosome,Major,Full,2020/06/29,ASM1337581v1,Harvard Medical School,GCA_013375815.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/375/815/GCF_013375815.1_ASM1337581v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013375815.1/GCF_013375815.1_ASM1337581v1_genomic.fna.gz,PSAE.0521.00177,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375815.1_ASM1337581v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375815.1_ASM1337581v1_genomic.fna_prepare-split125N.fna,7025666,1,1,GCF_013375815.1_ASM1337581v1_genomic.fna_prepare-split125N.fna,ASM1337581v1,PABCH10,Pseudomonas aeruginosa PABCH10
GCF_013375855.1,PRJNA224116,SAMN15183616,,,na,,287,287,Pseudomonas aeruginosa,strain=PABCH14,,latest,Chromosome,Major,Full,2020/06/29,ASM1337585v1,Harvard Medical School,GCA_013375855.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/375/855/GCF_013375855.1_ASM1337585v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013375855.1/GCF_013375855.1_ASM1337585v1_genomic.fna.gz,PSAE.0521.00178,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375855.1_ASM1337585v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375855.1_ASM1337585v1_genomic.fna_prepare-split125N.fna,7123084,1,1,GCF_013375855.1_ASM1337585v1_genomic.fna_prepare-split125N.fna,ASM1337585v1,PABCH14,Pseudomonas aeruginosa PABCH14
GCF_013375875.1,PRJNA224116,SAMN15183621,,,na,,287,287,Pseudomonas aeruginosa,strain=PABCH46,,latest,Chromosome,Major,Full,2020/06/29,ASM1337587v1,Harvard Medical School,GCA_013375875.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/375/875/GCF_013375875.1_ASM1337587v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_013375875.1/GCF_013375875.1_ASM1337587v1_genomic.fna.gz,PSAE.0521.00179,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375875.1_ASM1337587v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_013375875.1_ASM1337587v1_genomic.fna_prepare-split125N.fna,6866206,1,1,GCF_013375875.1_ASM1337587v1_genomic.fna_prepare-split125N.fna,ASM1337587v1,PABCH46,Pseudomonas aeruginosa PABCH46
