AssemblyID,AssemblyName,Organism,Type,GenBankID,RefSeqID,length(bp),CDSs,MobElemCount,ISTransposaseCount(GB),ISTransposaseCount(RF),ISTransposaseCount(ISsaga),Cluster,Info
GCA_002716885.1,ASM271688v1,Escherichia coli O91 str. RM7190,Plasmid,CP015245.1,NZ_CP015245.1,8122,10,0,0,0,,7 (B1),STEC
GCA_002716885.1,ASM271688v1,Escherichia coli O91 str. RM7190,Plasmid,CP015246.1,NZ_CP015246.1,118513,130,0,0,14,,7 (B1),STEC
GCA_002215155.1,ASM221515v1,Escherichia coli PSUO103,Chromosome,CP014752.1,na,5449657,5488,0,0,-,92/113,7 (B1),
GCA_002215155.1,ASM221515v1,Escherichia coli PSUO103,Plasmid,CP014753.1,na,72996,79,0,0,-,,7 (B1),
GCA_003176855.1,ASM317685v1,Escherichia coli RM10466,Chromosome,CP028381.1,na,5044460,5163,0,36,-,42/58,7 (B1),STEC
GCA_003176855.1,ASM317685v1,Escherichia coli RM10466,Plasmid,CP028383.1,na,67750,101,0,0,-,,7 (B1),STEC
GCA_003176855.1,ASM317685v1,Escherichia coli RM10466,Plasmid,CP028382.1,na,160675,194,0,14,-,,7 (B1),STEC
GCA_003288295.1,ASM328829v1,Escherichia coli RM9131,Chromosome,CP028429.1,na,5238870,5416,0,104,-,158/173,7 (B1),STEC
GCA_003288295.1,ASM328829v1,Escherichia coli RM9131,Plasmid,CP028431.1,na,76698,98,0,12,-,,7 (B1),STEC
GCA_003288295.1,ASM328829v1,Escherichia coli RM9131,Plasmid,CP028430.1,na,117123,136,0,7,-,,7 (B1),STEC
GCA_000801165.1,ASM80116v1,Escherichia coli RM9387,Chromosome,CP009104.1,NZ_CP009104.1,4827630,4382,0,0,13,33/43,7 (B1),STEC
GCA_000801165.1,ASM80116v1,Escherichia coli RM9387,Plasmid,CP009105.1,NZ_CP009105.1,168318,162,0,0,11,,7 (B1),STEC
GCA_003288275.1,ASM328827v1,Escherichia coli RM9975,Chromosome,CP028432.1,na,5233637,5411,0,102,-,154/169,7 (B1),STEC
GCA_003288275.1,ASM328827v1,Escherichia coli RM9975,Plasmid,CP028433.1,na,120253,140,0,7,-,,7 (B1),STEC
GCA_003288275.1,ASM328827v1,Escherichia coli RM9975,Plasmid,CP028434.1,na,78526,100,0,13,-,,7 (B1),STEC
GCA_001901465.1,ASM190146v1,Escherichia coli S10,Chromosome,CP010229.1,NZ_CP010229.1,4886210,4631,0,0,12,31/47,7 (B1),
GCA_001900925.1,ASM190092v1,Escherichia coli S21,Chromosome,CP010230.1,NZ_CP010230.1,4733615,4475,0,0,20,37/49,7 (B1),
GCA_001900905.1,ASM190090v1,Escherichia coli S3,Chromosome,CP010228.1,NZ_CP010228.1,4632368,4409,0,2,34,54/66,7 (B1),
GCA_001900945.1,ASM190094v1,Escherichia coli S40,Chromosome,CP010235.1,NZ_CP010235.1,5399183,5113,0,0,27,46/61,7 (B1),
GCA_001900965.1,ASM190096v1,Escherichia coli S42,Chromosome,CP010236.1,NZ_CP010236.1,4838808,4577,0,0,31,54/65,7 (B1),
GCA_001901405.1,ASM190140v1,Escherichia coli S50,Chromosome,CP010238.1,NZ_CP010238.1,4797106,4603,0,0,40,79/89,7 (B1),
GCA_001901405.1,ASM190140v1,Escherichia coli S50,Plasmid,CP010239.1,NZ_CP010239.1,184614,202,0,0,18,,7 (B1),
GCA_001660565.1,ASM166056v1,Escherichia coli S51,Chromosome,CP015995.1,NZ_CP015995.1,4994918,4878,0,0,61,101/114,7 (B1),
GCA_001660565.1,ASM166056v1,Escherichia coli S51,Plasmid,CP015996.1,NZ_CP015996.1,93029,109,0,0,1,,7 (B1),
GCA_001660565.1,ASM166056v1,Escherichia coli S51,Plasmid,CP015997.1,NZ_CP015997.1,98216,100,0,0,0,,7 (B1),
GCA_001901445.1,ASM190144v1,Escherichia coli S56,Chromosome,CP010242.1,NZ_CP010242.1,4740150,4504,0,2,47,65/78,7 (B1),
GCA_001901445.1,ASM190144v1,Escherichia coli S56,Plasmid,CP010243.1,NZ_CP010243.1,131504,120,0,0,33,,7 (B1),
GCA_001901445.1,ASM190144v1,Escherichia coli S56,Plasmid,CP010244.1,NZ_CP010244.1,113250,123,0,0,3,,7 (B1),
GCA_001901445.1,ASM190144v1,Escherichia coli S56,Plasmid,CP010245.1,NZ_CP010245.1,7618,8,0,0,0,,7 (B1),
GCA_003203755.1,ASM320375v1,Escherichia coli SD134209,Chromosome,CP029692.1,na,5359785,5600,0,103,-,156/170,7 (B1),STEC
GCA_003203755.1,ASM320375v1,Escherichia coli SD134209,Plasmid,CP029690.1,na,188342,220,0,13,-,,7 (B1),STEC
GCA_003203755.1,ASM320375v1,Escherichia coli SD134209,Plasmid,CP029691.1,na,78329,100,0,12,-,,7 (B1),STEC
GCA_000010385.1,ASM1038v1,Escherichia coli SE11 ,Chromosome,AP009240.1,NC_011415.1,4887515,4679,0,0,27,43/59,7 (B1),
GCA_000010385.1,ASM1038v1,Escherichia coli SE11 ,Plasmid,AP009241.1,NC_011419.1,100021,124,0,0,2,,7 (B1),
GCA_000010385.1,ASM1038v1,Escherichia coli SE11 ,Plasmid,AP009242.1,NC_011413.1,91158,112,0,0,1,,7 (B1),
GCA_000010385.1,ASM1038v1,Escherichia coli SE11 ,Plasmid,AP009243.1,NC_011416.1,60555,67,0,0,6,,7 (B1),
GCA_000010385.1,ASM1038v1,Escherichia coli SE11 ,Plasmid,AP009244.1,NC_011407.1,6929,10,0,0,0,,7 (B1),
GCA_000010385.1,ASM1038v1,Escherichia coli SE11 ,Plasmid,AP009245.1,NC_011408.1,5366,7,0,0,0,,7 (B1),
GCA_000010385.1,ASM1038v1,Escherichia coli SE11 ,Plasmid,AP009246.1,NC_011411.1,4082,3,0,0,0,,7 (B1),
GCA_002863885.1,ASM286388v1,Escherichia coli SMN013SH2,Chromosome,CP023673.1,na,5143533,5438,0,121,-,214/228,7 (B1),STEC
GCA_002863885.1,ASM286388v1,Escherichia coli SMN013SH2,Plasmid,CP023674.1,na,87524,96,0,9,-,,7 (B1),STEC
GCA_002863885.1,ASM286388v1,Escherichia coli SMN013SH2,Plasmid,CP023675.1,na,46664,63,0,4,-,,7 (B1),STEC
GCA_002863685.1,ASM286368v1,Escherichia coli SMN152SH1,Chromosome,CP024618.1,na,5302502,5649,0,118,-,219/238,7 (B1),STEC
GCA_002863685.1,ASM286368v1,Escherichia coli SMN152SH1,Plasmid,CP024617.1,na,88896,106,0,11,-,,7 (B1),STEC
GCA_002863685.1,ASM286368v1,Escherichia coli SMN152SH1,Plasmid,CP024616.1,na,48983,65,0,6,-,,7 (B1),STEC
GCA_002863685.1,ASM286368v1,Escherichia coli SMN152SH1,Plasmid,CP024615.1,na,6675,14,0,0,-,,7 (B1),STEC
GCA_002863665.1,ASM286366v1,Escherichia coli SMN197SH3,Chromosome,CP024056.1,na,5267207,5606,0,123,-,219/237,7 (B1),STEC
GCA_002863665.1,ASM286366v1,Escherichia coli SMN197SH3,Plasmid,CP024055.1,na,88839,97,0,10,-,,7 (B1),STEC
GCA_002863665.1,ASM286366v1,Escherichia coli SMN197SH3,Plasmid,CP024054.1,na,48982,64,0,6,-,,7 (B1),STEC
GCA_002863665.1,ASM286366v1,Escherichia coli SMN197SH3,Plasmid,CP024053.1,na,6675,12,0,0,-,,7 (B1),STEC
GCA_003413625.1,ASM341362v1,Escherichia coli UK_Dog_Liverpool,Chromosome,CP031653.1,na,4869482,4924,0,75,-,116/130,7 (B1),
GCA_003413625.1,ASM341362v1,Escherichia coli UK_Dog_Liverpool,Plasmid,CP031654.1,na,89643,100,0,2,-,,7 (B1),
GCA_003413625.1,ASM341362v1,Escherichia coli UK_Dog_Liverpool,Plasmid,CP031657.1,na,4073,4,0,0,-,,7 (B1),
GCA_003413625.1,ASM341362v1,Escherichia coli UK_Dog_Liverpool,Plasmid,CP031655.1,na,89335,113,0,6,-,,7 (B1),
GCA_003413625.1,ASM341362v1,Escherichia coli UK_Dog_Liverpool,Plasmid,CP031656.1,na,59142,93,0,3,-,,7 (B1),
GCA_003413625.1,ASM341362v1,Escherichia coli UK_Dog_Liverpool,Plasmid,CP031658.1,na,3174,6,0,0,-,,7 (B1),
GCA_000184185.1,ASM18418v1,Escherichia coli W,Chromosome,CP002185.1,NC_017635.1,4900968,4571,0,23,24,43/58,7 (B1),
GCA_000184185.1,ASM18418v1,Escherichia coli W,Plasmid,CP002187.1,NC_017636.1,5360,14,0,0,0,,7 (B1),
GCA_000184185.1,ASM18418v1,Escherichia coli W,Plasmid,CP002186.1,NC_017637.1,102536,115,0,2,2,,7 (B1),
GCA_000258145.1,ASM25814v1,Escherichia coli W,Chromosome,CP002967.1,NC_017664.1,4897452,4608,0,22,25,43/58,7 (B1),
GCA_000258145.1,ASM25814v1,Escherichia coli W,Plasmid,CP002968.1,NC_017665.1,102535,111,0,1,2,,7 (B1),
GCA_000258145.1,ASM25814v1,Escherichia coli W,Plasmid,CP002969.1,NC_017662.1,5360,12,0,0,0,,7 (B1),
GCA_002237325.1,ASM223732v1,Escherichia coli WAT,Chromosome,CP012380.1,NZ_CP012380.1,4847481,4669,0,18,37,57/72,7 (B1),
GCA_002811555.2,ASM281155v2,Escherichia coli WCHEC025943,Chromosome,CP027205.1,na,4817065,4840,0,61,-,92/104,7 (B1),
GCA_002811555.2,ASM281155v2,Escherichia coli WCHEC025943,Plasmid,CP027199.1,na,95895,114,0,2,-,,7 (B1),
GCA_002811555.2,ASM281155v2,Escherichia coli WCHEC025943,Plasmid,CP027200.1,na,75779,105,0,8,-,,7 (B1),
GCA_002811555.2,ASM281155v2,Escherichia coli WCHEC025943,Plasmid,CP027201.1,na,2088,3,0,0,-,,7 (B1),
GCA_002811555.2,ASM281155v2,Escherichia coli WCHEC025943,Plasmid,CP027202.1,na,265538,304,0,24,-,,7 (B1),
GCA_002811555.2,ASM281155v2,Escherichia coli WCHEC025943,Plasmid,CP027203.1,na,50520,64,0,1,-,,7 (B1),
GCA_002811555.2,ASM281155v2,Escherichia coli WCHEC025943,Plasmid,CP027204.1,na,45255,62,0,4,-,,7 (B1),
GCA_003268695.1,ASM326869v1,Escherichia coli WCHEC035148,Chromosome,CP029369.1,na,4695840,4730,0,53,-,82/93,7 (B1),
GCA_003268695.1,ASM326869v1,Escherichia coli WCHEC035148,Plasmid,CP029366.1,na,2101,3,0,0,-,,7 (B1),
GCA_003268695.1,ASM326869v1,Escherichia coli WCHEC035148,Plasmid,CP029365.1,na,89248,107,0,0,-,,7 (B1),
GCA_003268695.1,ASM326869v1,Escherichia coli WCHEC035148,Plasmid,CP029367.1,na,34321,53,0,3,-,,7 (B1),
GCA_003268695.1,ASM326869v1,Escherichia coli WCHEC035148,Plasmid,CP029368.1,na,122194,162,0,20,-,,7 (B1),
GCA_001442495.1,ASM144249v1,Escherichia coli YD786,Chromosome,CP013112.1,NZ_CP013112.1,4863501,4645,0,0,66,104/114,7 (B1),
GCA_001027225.1,ASM102722v1,Shigella boydii ATCC 9210,Chromosome,CP011511.1,NZ_CP011511.1,4574246,4485,0,0,416,582/596,7 (B1),shigellosis
GCA_000020185.1,ASM2018v1,Shigella boydii CDC 3083-94 BS512;,Chromosome,CP001063.1,NC_010658.1,4615997,4246,0,419,483,700/712,7 (B1),shigellosis
GCA_000020185.1,ASM2018v1,Shigella boydii CDC 3083-94 BS512;,Plasmid,CP001062.1,NC_010660.1,210919,242,0,49,89,,7 (B1),shigellosis
GCA_000020185.1,ASM2018v1,Shigella boydii CDC 3083-94 BS512;,Plasmid,CP001059.1,NC_010657.1,33103,52,0,0,0,,7 (B1),shigellosis
GCA_000020185.1,ASM2018v1,Shigella boydii CDC 3083-94 BS512;,Plasmid,CP001060.1,NC_010659.1,5114,4,0,0,0,,7 (B1),shigellosis
GCA_000020185.1,ASM2018v1,Shigella boydii CDC 3083-94 BS512;,Plasmid,CP001058.1,NC_010656.1,2089,3,0,0,0,,7 (B1),shigellosis
GCA_000020185.1,ASM2018v1,Shigella boydii CDC 3083-94 BS512;,Plasmid,CP001061.1,NC_010672.1,7437,10,0,0,0,,7 (B1),shigellosis
GCA_000012025.1,ASM1202v1,Shigella boydii Sb227,Chromosome,CP000036.1,NC_007613.1,4519823,4142,403,0,398,581/597,7 (B1),shigellosis
GCA_000012025.1,ASM1202v1,Shigella boydii Sb227,Plasmid,CP000037.1,NC_007608.1,126697,148,72,0,65,,7 (B1),shigellosis
GCA_000953035.1,NCTC1,Shigella flexneri,Chromosome,LM651928.1,NZ_LM651928.1,4526576,4564,0,308,297,447/459,7 (B1),shigellosis
GCA_001578125.1,ASM157812v1,Shigella flexneri 1a 228,Chromosome,CP012735.1,NZ_CP012735.1,4698633,4613,0,0,316,464/483,7 (B1),shigellosis
GCA_001578125.1,ASM157812v1,Shigella flexneri 1a 228,Plasmid,CP012732.1,NZ_CP012732.1,25194,19,0,0,2,,7 (B1),shigellosis
GCA_001578125.1,ASM157812v1,Shigella flexneri 1a 228,Plasmid,CP012733.1,NZ_CP012733.1,41686,55,0,0,0,,7 (B1),shigellosis
GCA_001578125.1,ASM157812v1,Shigella flexneri 1a 228,Plasmid,CP012734.1,NZ_CP012734.1,63412,65,0,0,3,,7 (B1),shigellosis
GCA_001578125.1,ASM157812v1,Shigella flexneri 1a 228,Plasmid,CP012736.1,NZ_CP012736.1,24419,24,0,0,1,,7 (B1),shigellosis
GCA_002240115.1,ASM224011v1,Shigella flexneri 1a 439,Chromosome,CP020342.1,NZ_CP020342.1,4681581,4978,0,204,311,471/490,7 (B1),shigellosis
GCA_002240115.1,ASM224011v1,Shigella flexneri 1a 439,Plasmid,CP020343.1,NZ_CP020343.1,144194,193,0,34,61,,7 (B1),shigellosis
GCA_002240115.1,ASM224011v1,Shigella flexneri 1a 439,Plasmid,CP020344.1,NZ_CP020344.1,78308,89,0,9,9,,7 (B1),shigellosis
GCA_002240135.1,ASM224013v1,Shigella flexneri 1a 670,Chromosome,CP020086.1,NZ_CP020086.1,4623260,4929,0,201,309,450/469,7 (B1),shigellosis
GCA_002240135.1,ASM224013v1,Shigella flexneri 1a 670,Plasmid,CP020087.1,NZ_CP020087.1,228834,300,0,48,91,,7 (B1),shigellosis
GCA_002240135.1,ASM224013v1,Shigella flexneri 1a 670,Plasmid,CP020088.1,NZ_CP020088.1,47674,54,0,2,3,,7 (B1),shigellosis
GCA_002442995.1,ASM244299v1,Shigella flexneri 1c Y394,Chromosome,CP020753.1,na,4584634,4545,0,282,-,465/481,7 (B1),shigellosis
GCA_000022245.1,ASM2224v1,Shigella flexneri 2002017,Chromosome,CP001383.1,NC_017328.1,4650856,4375,1,51,302,445/461,7 (B1),shigellosis
GCA_000022245.1,ASM2224v1,Shigella flexneri 2002017,Plasmid,CP001384.1,NC_017319.1,223364,302,0,25,91,,7 (B1),shigellosis
GCA_000022245.1,ASM2224v1,Shigella flexneri 2002017,Plasmid,CP001385.1,NC_017320.1,6850,11,0,0,1,,7 (B1),shigellosis
GCA_000022245.1,ASM2224v1,Shigella flexneri 2002017,Plasmid,CP001386.1,NC_017329.1,6200,8,0,0,1,,7 (B1),shigellosis
GCA_000022245.1,ASM2224v1,Shigella flexneri 2002017,Plasmid,CP001387.1,NC_017321.1,4042,4,0,0,0,,7 (B1),shigellosis
GCA_000022245.1,ASM2224v1,Shigella flexneri 2002017,Plasmid,CP001388.1,NC_017330.1,3180,6,0,0,0,,7 (B1),shigellosis
GCA_000743955.1,ASM74395v1,Shigella flexneri 2003036,Chromosome,CP004056.1,NZ_CP004056.1,4595814,4891,0,66,307,444/459,7 (B1),shigellosis
GCA_001580175.1,ASM158017v1,Shigella flexneri 2a 981,Chromosome,CP012137.1,NZ_CP012137.1,4661157,4498,0,0,321,473/492,7 (B1),shigellosis
GCA_001580175.1,ASM158017v1,Shigella flexneri 2a 981,Plasmid,CP012138.1,NZ_CP012138.1,144188,171,0,0,67,,7 (B1),shigellosis
GCA_001580175.1,ASM158017v1,Shigella flexneri 2a 981,Plasmid,CP012139.1,NZ_CP012139.1,86407,95,0,0,10,,7 (B1),shigellosis
GCA_000007405.1,ASM740v1,Shigella flexneri 2a str. 2457T,Chromosome,AE014073.1,NC_004741.1,4599354,4073,290,1,296,450/463,7 (B1),shigellosis
GCA_000006925.2,ASM692v2,Shigella flexneri 2a str. 301,Chromosome,AE005674.2,NC_004337.2,4607202,4436,314,0,139,456/466,7 (B1),shigellosis
GCA_000006925.2,ASM692v2,Shigella flexneri 2a str. 302,Plasmid,AF386526.1,NC_004851.1,221618,269,88,0,15,,7 (B1),shigellosis
GCA_001579965.1,ASM157996v1,Shigella flexneri 4c 1205,Chromosome,CP012140.1,NZ_CP012140.1,4683636,4550,0,0,340,471/490,7 (B1),shigellosis
GCA_001579965.1,ASM157996v1,Shigella flexneri 4c 1205,Plasmid,CP012142.1,NZ_CP012142.1,222060,258,0,0,51,,7 (B1),shigellosis
GCA_001579965.1,ASM157996v1,Shigella flexneri 4c 1205,Plasmid,CP012141.1,NZ_CP012141.1,248368,268,0,0,18,,7 (B1),shigellosis
GCA_001579965.1,ASM157996v1,Shigella flexneri 4c 1205,Plasmid,CP012143.1,NZ_CP012143.1,42002,46,0,0,3,,7 (B1),shigellosis
GCA_002240075.1,ASM224007v1,Shigella flexneri 4c 1602,Chromosome,CP020336.1,NZ_CP020336.1,4661857,4951,0,199,308,450/466,7 (B1),shigellosis
GCA_002240075.1,ASM224007v1,Shigella flexneri 4c 1602,Plasmid,CP020337.1,NZ_CP020337.1,223354,287,0,48,90,,7 (B1),shigellosis
GCA_002240075.1,ASM224007v1,Shigella flexneri 4c 1602,Plasmid,CP020338.1,NZ_CP020338.1,95633,136,0,9,12,,7 (B1),shigellosis
GCA_002240095.1,ASM224009v1,Shigella flexneri 4c 702,Chromosome,CP020339.1,NZ_CP020339.1,4646872,4925,0,195,302,455/471,7 (B1),shigellosis
GCA_002240095.1,ASM224009v1,Shigella flexneri 4c 702,Plasmid,CP020341.1,NZ_CP020341.1,47688,55,0,2,3,,7 (B1),shigellosis
GCA_002240095.1,ASM224009v1,Shigella flexneri 4c 702,Plasmid,CP020340.1,NZ_CP020340.1,73096,118,0,6,6,,7 (B1),shigellosis
GCA_000013585.1,ASM1358v1,Shigella flexneri 5 str. 8401,Chromosome,CP000266.1,NC_008258.1,4574284,4116,277,0,274,403/414,7 (B1),shigellosis
GCA_003855135.1,ASM385513v1,Shigella flexneri FDAARGOS_535,Chromosome,CP034060.1,na,4586233,4570,0,321,-,480/498,7 (B1),shigellosis
GCA_003855135.1,ASM385513v1,Shigella flexneri FDAARGOS_535,Plasmid,CP034062.1,na,1538,4,0,0,-,,7 (B1),shigellosis
GCA_003855135.1,ASM385513v1,Shigella flexneri FDAARGOS_535,Plasmid,CP034059.1,na,217451,289,0,87,-,,7 (B1),shigellosis
GCA_003855135.1,ASM385513v1,Shigella flexneri FDAARGOS_535,Plasmid,CP034061.1,na,57818,78,0,0,-,,7 (B1),shigellosis
GCA_003855135.1,ASM385513v1,Shigella flexneri FDAARGOS_535,Plasmid,CP034065.1,na,2551,3,0,0,-,,7 (B1),shigellosis
GCA_003855135.1,ASM385513v1,Shigella flexneri FDAARGOS_535,Plasmid,CP034063.1,na,3920,9,0,0,-,,7 (B1),shigellosis
GCA_003855135.1,ASM385513v1,Shigella flexneri FDAARGOS_535,Plasmid,CP034064.1,na,3057,3,0,0,-,,7 (B1),shigellosis
GCA_000783735.2,ASM78373v2,Shigella flexneri FDAARGOS_74,Chromosome,CP026098.1,na,4576448,4792,0,293,-,480/496,7 (B1),shigellosis
GCA_000783735.2,ASM78373v2,Shigella flexneri FDAARGOS_74,Plasmid,CP026099.1,na,229413,309,0,86,-,,7 (B1),shigellosis
GCA_001021855.1,ASM102185v1,Shigella flexneri G1663,Chromosome,CP007037.1,NZ_CP007037.1,4594725,4331,0,388,302,444/458,7 (B1),shigellosis
GCA_001021855.1,ASM102185v1,Shigella flexneri G1663,Plasmid,CP007038.1,NZ_CP007038.1,222586,247,0,77,92,,7 (B1),shigellosis
GCA_000743995.1,ASM74399v1,Shigella flexneri Shi06HN006,Chromosome,CP004057.1,NZ_CP004057.1,4620903,4941,0,44,311,459/473,7 (B1),shigellosis
GCA_002142635.1,ASM214263v1,Shigella sonnei 2015AM-1099,Chromosome,CP021144.1,NZ_CP021144.1,4935567,5308,0,298,407,382/397,7 (B1),shigellosis
GCA_002224625.1,ASM222462v1,Shigella sonnei 2015C-3566,Chromosome,CP022457.1,NZ_CP022457.1,4893408,5264,0,296,402,370/387,7 (B1),shigellosis
GCA_002224625.1,ASM222462v1,Shigella sonnei 2015C-3566,Plasmid,CP022458.1,NZ_CP022458.1,55820,65,0,0,0,,7 (B1),shigellosis
GCA_002224605.1,ASM222460v1,Shigella sonnei 2015C-3794,Chromosome,CP022455.1,NZ_CP022455.1,4818812,5164,0,300,414,387/402,7 (B1),shigellosis
GCA_002224605.1,ASM222460v1,Shigella sonnei 2015C-3794,Plasmid,CP022456.1,NZ_CP022456.1,87762,112,0,2,2,,7 (B1),shigellosis
GCA_002224465.1,ASM222446v1,Shigella sonnei 2015C-3807,Chromosome,CP022459.1,na,4794648,5167,0,404,-,429/443,7 (B1),shigellosis
GCA_002224465.1,ASM222446v1,Shigella sonnei 2015C-3807,Plasmid,CP022460.1,na,67979,100,0,8,-,,7 (B1),shigellosis
GCA_002224465.1,ASM222446v1,Shigella sonnei 2015C-3807,Plasmid,CP022461.1,na,66524,78,0,0,-,,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Chromosome,CP019689.1,NZ_CP019689.1,4891717,5619,0,100,404,380/396,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Plasmid,CP019690.1,NZ_CP019690.1,59559,83,0,0,0,,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Plasmid,CP019691.1,NZ_CP019691.1,40443,47,0,0,0,,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Plasmid,CP019692.1,NZ_CP019692.1,6341,9,0,0,0,,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Plasmid,CP019693.1,NZ_CP019693.1,5114,4,0,0,0,,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Plasmid,CP019694.1,NZ_CP019694.1,3619,4,0,1,1,,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Plasmid,CP019695.1,NZ_CP019695.1,2690,4,0,0,0,,7 (B1),shigellosis
GCA_002150905.1,ASM215090v1,Shigella sonnei 75/02,Plasmid,CP019696.1,NZ_CP019696.1,214565,317,0,37,81,,7 (B1),shigellosis
GCA_003265245.1,ASM326524v1,Shigella sonnei 866,Chromosome,CP022672.1,na,4849628,5177,0,421,-,419/435,7 (B1),shigellosis
GCA_003265245.1,ASM326524v1,Shigella sonnei 866,Plasmid,CP022673.1,na,113079,148,0,6,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Chromosome,CP023645.1,na,4813450,5158,0,405,-,384/397,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023649.1,na,7098,9,0,0,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023650.1,na,5153,8,0,0,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023651.1,na,5114,4,0,0,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023652.1,na,4238,6,0,0,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023653.1,na,2690,4,0,0,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023646.1,na,214673,277,0,90,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023647.1,na,8401,13,0,1,-,,7 (B1),shigellosis
GCA_002442535.1,ASM244253v1,Shigella sonnei CFSAN030807,Plasmid,CP023648.1,na,2136,3,0,0,-,,7 (B1),shigellosis
GCA_003855115.1,ASM385511v1,Shigella sonnei FDAARGOS_524,Chromosome,CP034067.1,na,4828074,4805,0,416,-,400/415,7 (B1),shigellosis
GCA_003855115.1,ASM385511v1,Shigella sonnei FDAARGOS_524,Plasmid,CP034066.1,na,109082,132,0,0,-,,7 (B1),shigellosis
GCA_003855115.1,ASM385511v1,Shigella sonnei FDAARGOS_524,Plasmid,CP034068.1,na,8401,13,0,1,-,,7 (B1),shigellosis
GCA_003855115.1,ASM385511v1,Shigella sonnei FDAARGOS_524,Plasmid,CP034069.1,na,5034,9,0,0,-,,7 (B1),shigellosis
GCA_003855115.1,ASM385511v1,Shigella sonnei FDAARGOS_524,Plasmid,CP034070.1,na,2504,3,0,0,-,,7 (B1),shigellosis
GCA_001558295.2,ASM155829v2,Shigella sonnei FDAARGOS_90,Chromosome,CP014099.2,na,4878943,5257,0,421,-,402/418,7 (B1),shigellosis
GCA_001558295.2,ASM155829v2,Shigella sonnei FDAARGOS_90,Plasmid,CP014096.2,na,82828,115,0,0,-,,7 (B1),shigellosis
GCA_001558295.2,ASM155829v2,Shigella sonnei FDAARGOS_90,Plasmid,CP014101.1,na,8420,12,0,1,-,,7 (B1),shigellosis
GCA_001558295.2,ASM155829v2,Shigella sonnei FDAARGOS_90,Plasmid,CP014097.2,na,1587,2,0,1,-,,7 (B1),shigellosis
GCA_001558295.2,ASM155829v2,Shigella sonnei FDAARGOS_90,Plasmid,CP014098.1,na,8141,13,0,0,-,,7 (B1),shigellosis
GCA_001558295.2,ASM155829v2,Shigella sonnei FDAARGOS_90,Plasmid,CP014100.1,na,8421,13,0,1,-,,7 (B1),shigellosis
GCA_001518855.1,ASM151885v1,Shigella sonnei FORC_011,Chromosome,CP010829.1,NZ_CP010829.1,4824850,4757,0,13,404,380/395,7 (B1),shigellosis
GCA_001518855.1,ASM151885v1,Shigella sonnei FORC_011,Plasmid,CP010832.1,NZ_CP010832.1,8405,10,0,0,0,,7 (B1),shigellosis
GCA_001518855.1,ASM151885v1,Shigella sonnei FORC_011,Plasmid,CP010830.1,NZ_CP010830.1,215551,278,0,0,81,,7 (B1),shigellosis
GCA_001518855.1,ASM151885v1,Shigella sonnei FORC_011,Plasmid,CP010831.1,NZ_CP010831.1,83905,85,0,0,0,,7 (B1),shigellosis
GCA_000092525.1,ASM9252v1,Shigella sonnei Ss046,Chromosome,CP000038.1,NC_007384.1,4825265,4224,394,1,403,381/396,7 (B1),shigellosis
GCA_000092525.1,ASM9252v1,Shigella sonnei Ss046,Plasmid,CP000039.1,NC_007385.1,214396,238,97,1,81,,7 (B1),shigellosis
GCA_000092525.1,ASM9252v1,Shigella sonnei Ss046,Plasmid,CP000641.1,NC_009345.1,8401,5,0,0,0,,7 (B1),shigellosis
GCA_000092525.1,ASM9252v1,Shigella sonnei Ss046,Plasmid,CP000643.1,NC_009347.1,2101,1,0,0,0,,7 (B1),shigellosis
GCA_000092525.1,ASM9252v1,Shigella sonnei Ss046,Plasmid,CP000642.1,NC_009346.1,5153,8,0,0,0,,7 (B1),shigellosis
