assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_014304735.1,PRJNA224116,SAMN14074479,,,na,,1639,1639,Listeria monocytogenes,strain=GIMC2009:LmcUH4,,latest,Chromosome,Major,Full,2020/08/26,ASM1430473v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_014304735.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/735/GCF_014304735.1_ASM1430473v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014304735.1/GCF_014304735.1_ASM1430473v1_genomic.fna.gz,LIMO.0521.00121,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304735.1_ASM1430473v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304735.1_ASM1430473v1_genomic.fna_prepare-split125N.fna,2925782,1,1,GCF_014304735.1_ASM1430473v1_genomic.fna_prepare-split125N.fna,ASM1430473v1,GIMC2009:LmcUH4,Listeria monocytogenes GIMC2009:LmcUH4
GCF_014304775.1,PRJNA224116,SAMN14074485,,,na,,1639,1639,Listeria monocytogenes,strain=24618,,latest,Complete Genome,Major,Full,2020/08/26,ASM1430477v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_014304775.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/775/GCF_014304775.1_ASM1430477v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014304775.1/GCF_014304775.1_ASM1430477v1_genomic.fna.gz,LIMO.0521.00123,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304775.1_ASM1430477v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304775.1_ASM1430477v1_genomic.fna_prepare-split125N.fna,2865353,1,1,GCF_014304775.1_ASM1430477v1_genomic.fna_prepare-split125N.fna,ASM1430477v1,24618,Listeria monocytogenes 24618
GCF_014334275.1,PRJNA224116,SAMN15862383,,,na,,1639,1639,Listeria monocytogenes,strain=OB080183,,latest,Complete Genome,Major,Full,2020/08/30,ASM1433427v1,University of Maryland,GCA_014334275.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/334/275/GCF_014334275.1_ASM1433427v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014334275.1/GCF_014334275.1_ASM1433427v1_genomic.fna.gz,LIMO.0521.00249,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014334275.1_ASM1433427v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014334275.1_ASM1433427v1_genomic.fna_prepare-split125N.fna,2999149,2,1,GCF_014334275.1_ASM1433427v1_genomic.fna_prepare-split125N.fna,ASM1433427v1,OB080183,Listeria monocytogenes OB080183
GCF_014843275.1,PRJNA224116,SAMN16231355,,,na,,1639,1639,Listeria monocytogenes,strain=FSL R9-0915,,latest,Complete Genome,Major,Full,2020/10/05,ASM1484327v1,University of Tennessee,GCA_014843275.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/843/275/GCF_014843275.1_ASM1484327v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014843275.1/GCF_014843275.1_ASM1484327v1_genomic.fna.gz,LIMO.0521.00250,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014843275.1_ASM1484327v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014843275.1_ASM1484327v1_genomic.fna_prepare-split125N.fna,2996205,2,1,GCF_014843275.1_ASM1484327v1_genomic.fna_prepare-split125N.fna,ASM1484327v1,FSL R9-0915,Listeria monocytogenes FSL R9-0915
GCF_014843295.1,PRJNA224116,SAMN16231354,,,na,,1639,1639,Listeria monocytogenes,strain=FSL F6-0367,,latest,Complete Genome,Major,Full,2020/10/05,ASM1484329v1,University of Tennessee,GCA_014843295.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/843/295/GCF_014843295.1_ASM1484329v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014843295.1/GCF_014843295.1_ASM1484329v1_genomic.fna.gz,LIMO.0521.00124,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014843295.1_ASM1484329v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014843295.1_ASM1484329v1_genomic.fna_prepare-split125N.fna,2864720,1,1,GCF_014843295.1_ASM1484329v1_genomic.fna_prepare-split125N.fna,ASM1484329v1,FSL F6-0367,Listeria monocytogenes FSL F6-0367
GCF_014983505.1,PRJNA224116,SAMEA104485140,,,na,,1639,1639,Listeria monocytogenes,strain=clinical isolate of L. monocytogenes,15-01121,latest,Complete Genome,Major,Full,2020/10/27,ASM1498350v1,ROBERT KOCH INSTITUT,GCA_014983505.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/983/505/GCF_014983505.1_ASM1498350v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014983505.1/GCF_014983505.1_ASM1498350v1_genomic.fna.gz,LIMO.0521.00125,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014983505.1_ASM1498350v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014983505.1_ASM1498350v1_genomic.fna_prepare-split125N.fna,2995602,1,1,GCF_014983505.1_ASM1498350v1_genomic.fna_prepare-split125N.fna,ASM1498350v1,clinical isolate of L. monocytogenes,Listeria monocytogenes clinical isolate of L. monocytogenes
GCF_014983645.1,PRJNA224116,SAMEA5041142,,,na,,1639,1639,Listeria monocytogenes,strain=clinical isolate of L. monocytogenes,18-04540,latest,Complete Genome,Major,Full,2020/10/27,ASM1498364v1,ROBERT KOCH INSTITUT,GCA_014983645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/983/645/GCF_014983645.1_ASM1498364v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014983645.1/GCF_014983645.1_ASM1498364v1_genomic.fna.gz,LIMO.0521.00251,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014983645.1_ASM1498364v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014983645.1_ASM1498364v1_genomic.fna_prepare-split125N.fna,2996964,2,1,GCF_014983645.1_ASM1498364v1_genomic.fna_prepare-split125N.fna,ASM1498364v1,clinical isolate of L. monocytogenes,Listeria monocytogenes clinical isolate of L. monocytogenes
GCF_014983945.1,PRJNA224116,SAMEA104485072,,,na,,1639,1639,Listeria monocytogenes,strain=clinical isolate of L. monocytogenes,12-05460,latest,Complete Genome,Major,Full,2020/10/27,ASM1498394v1,ROBERT KOCH INSTITUT,GCA_014983945.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/983/945/GCF_014983945.1_ASM1498394v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014983945.1/GCF_014983945.1_ASM1498394v1_genomic.fna.gz,LIMO.0521.00126,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014983945.1_ASM1498394v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014983945.1_ASM1498394v1_genomic.fna_prepare-split125N.fna,2986724,1,1,GCF_014983945.1_ASM1498394v1_genomic.fna_prepare-split125N.fna,ASM1498394v1,clinical isolate of L. monocytogenes,Listeria monocytogenes clinical isolate of L. monocytogenes
GCF_014987905.1,PRJNA224116,SAMEA7376280,,,na,,1639,1639,Listeria monocytogenes,strain=19-05816,,latest,Complete Genome,Major,Full,2020/10/27,ASM1498790v1,ROBERT KOCH INSTITUT,GCA_014987905.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/987/905/GCF_014987905.1_ASM1498790v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014987905.1/GCF_014987905.1_ASM1498790v1_genomic.fna.gz,LIMO.0521.00127,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014987905.1_ASM1498790v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014987905.1_ASM1498790v1_genomic.fna_prepare-split125N.fna,2951169,1,1,GCF_014987905.1_ASM1498790v1_genomic.fna_prepare-split125N.fna,ASM1498790v1,19-05816,Listeria monocytogenes 19-05816
GCF_015583955.1,PRJNA224116,SAMEA6798783,,,na,,1639,1639,Listeria monocytogenes,strain=clinical isolate of L. monocytogenes,18-04415,latest,Complete Genome,Major,Full,2020/11/18,ASM1558395v1,ROBERT KOCH INSTITUT,GCA_015583955.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/583/955/GCF_015583955.1_ASM1558395v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_015583955.1/GCF_015583955.1_ASM1558395v1_genomic.fna.gz,LIMO.0521.00252,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_015583955.1_ASM1558395v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_015583955.1_ASM1558395v1_genomic.fna_prepare-split125N.fna,3038549,2,1,GCF_015583955.1_ASM1558395v1_genomic.fna_prepare-split125N.fna,ASM1558395v1,clinical isolate of L. monocytogenes,Listeria monocytogenes clinical isolate of L. monocytogenes
GCF_015689035.1,PRJNA224116,SAMN16822871,,,na,,1639,1639,Listeria monocytogenes,strain=UKVDL9,,latest,Complete Genome,Major,Full,2020/11/25,ASM1568903v1,University of Kentucky,GCA_015689035.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/689/035/GCF_015689035.1_ASM1568903v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_015689035.1/GCF_015689035.1_ASM1568903v1_genomic.fna.gz,LIMO.0521.00128,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_015689035.1_ASM1568903v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_015689035.1_ASM1568903v1_genomic.fna_prepare-split125N.fna,2885142,1,1,GCF_015689035.1_ASM1568903v1_genomic.fna_prepare-split125N.fna,ASM1568903v1,UKVDL9,Listeria monocytogenes UKVDL9
GCF_016728025.1,PRJNA224116,SAMN16357249,,,na,,1639,1639,Listeria monocytogenes,strain=FDAARGOS_1080,,latest,Complete Genome,Major,Full,2021/01/20,ASM1672802v1,US Food and Drug Administration,GCA_016728025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/728/025/GCF_016728025.1_ASM1672802v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_016728025.1/GCF_016728025.1_ASM1672802v1_genomic.fna.gz,LIMO.0521.00129,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016728025.1_ASM1672802v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016728025.1_ASM1672802v1_genomic.fna_prepare-split125N.fna,2963718,1,1,GCF_016728025.1_ASM1672802v1_genomic.fna_prepare-split125N.fna,ASM1672802v1,FDAARGOS_1080,Listeria monocytogenes FDAARGOS_1080
GCF_016757715.1,PRJNA224116,SAMN17320318,,,na,,1639,1639,Listeria monocytogenes,strain=LM26,,latest,Complete Genome,Major,Full,2021/01/27,ASM1675771v1,Animal and Plant Quarantine Agency,GCA_016757715.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/757/715/GCF_016757715.1_ASM1675771v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_016757715.1/GCF_016757715.1_ASM1675771v1_genomic.fna.gz,LIMO.0521.00130,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016757715.1_ASM1675771v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016757715.1_ASM1675771v1_genomic.fna_prepare-split125N.fna,2871334,1,1,GCF_016757715.1_ASM1675771v1_genomic.fna_prepare-split125N.fna,ASM1675771v1,LM26,Listeria monocytogenes LM26
GCF_016767835.1,PRJNA224116,SAMN17036357,,,na,,1639,1639,Listeria monocytogenes,strain=LM18,,latest,Complete Genome,Major,Full,2021/01/28,ASM1676783v1,Animal and Plant Quarantine Agency,GCA_016767835.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/767/835/GCF_016767835.1_ASM1676783v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_016767835.1/GCF_016767835.1_ASM1676783v1_genomic.fna.gz,LIMO.0521.00131,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016767835.1_ASM1676783v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016767835.1_ASM1676783v1_genomic.fna_prepare-split125N.fna,2913085,1,1,GCF_016767835.1_ASM1676783v1_genomic.fna_prepare-split125N.fna,ASM1676783v1,LM18,Listeria monocytogenes LM18
GCF_016775725.1,PRJNA224116,SAMN17320315,,,na,,1639,1639,Listeria monocytogenes,strain=LM36,,latest,Complete Genome,Major,Full,2021/02/01,ASM1677572v1,Animal and Plant Quarantine Agency,GCA_016775725.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/775/725/GCF_016775725.1_ASM1677572v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_016775725.1/GCF_016775725.1_ASM1677572v1_genomic.fna.gz,LIMO.0521.00132,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016775725.1_ASM1677572v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016775725.1_ASM1677572v1_genomic.fna_prepare-split125N.fna,2886896,1,1,GCF_016775725.1_ASM1677572v1_genomic.fna_prepare-split125N.fna,ASM1677572v1,LM36,Listeria monocytogenes LM36
GCF_016775745.1,PRJNA224116,SAMN17320316,,,na,,1639,1639,Listeria monocytogenes,strain=LM39,,latest,Complete Genome,Major,Full,2021/02/01,ASM1677574v1,Animal and Plant Quarantine Agency,GCA_016775745.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/775/745/GCF_016775745.1_ASM1677574v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_016775745.1/GCF_016775745.1_ASM1677574v1_genomic.fna.gz,LIMO.0521.00133,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016775745.1_ASM1677574v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016775745.1_ASM1677574v1_genomic.fna_prepare-split125N.fna,2901393,1,1,GCF_016775745.1_ASM1677574v1_genomic.fna_prepare-split125N.fna,ASM1677574v1,LM39,Listeria monocytogenes LM39
GCF_016775765.1,PRJNA224116,SAMN17320319,,,na,,1639,1639,Listeria monocytogenes,strain=LM43,,latest,Complete Genome,Major,Full,2021/02/01,ASM1677576v1,Animal and Plant Quarantine Agency,GCA_016775765.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/775/765/GCF_016775765.1_ASM1677576v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_016775765.1/GCF_016775765.1_ASM1677576v1_genomic.fna.gz,LIMO.0521.00134,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016775765.1_ASM1677576v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016775765.1_ASM1677576v1_genomic.fna_prepare-split125N.fna,2945237,1,1,GCF_016775765.1_ASM1677576v1_genomic.fna_prepare-split125N.fna,ASM1677576v1,LM43,Listeria monocytogenes LM43
GCF_016802645.1,PRJNA224116,SAMN13397725,,,na,,1639,1639,Listeria monocytogenes,strain=LM928,,latest,Complete Genome,Major,Full,2021/02/02,ASM1680264v1,Shihezi University,GCA_016802645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/802/645/GCF_016802645.1_ASM1680264v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_016802645.1/GCF_016802645.1_ASM1680264v1_genomic.fna.gz,LIMO.0521.00135,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016802645.1_ASM1680264v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_016802645.1_ASM1680264v1_genomic.fna_prepare-split125N.fna,3011126,1,1,GCF_016802645.1_ASM1680264v1_genomic.fna_prepare-split125N.fna,ASM1680264v1,LM928,Listeria monocytogenes LM928
GCF_018106265.1,PRJNA224116,SAMN10434278,,,na,,1639,1639,Listeria monocytogenes,strain=LR8,,latest,Complete Genome,Major,Full,2021/04/20,ASM1810626v1,China National center for food safety risk assessment,GCA_018106265.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/106/265/GCF_018106265.1_ASM1810626v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_018106265.1/GCF_018106265.1_ASM1810626v1_genomic.fna.gz,LIMO.0521.00136,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_018106265.1_ASM1810626v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_018106265.1_ASM1810626v1_genomic.fna_prepare-split125N.fna,2998940,1,1,GCF_018106265.1_ASM1810626v1_genomic.fna_prepare-split125N.fna,ASM1810626v1,LR8,Listeria monocytogenes LR8
GCF_900187225.1,PRJNA224116,SAMEA44515918,,,na,assembly from type material,1639,1639,Listeria monocytogenes,strain=NCTC10357,,latest,Complete Genome,Major,Full,2017/08/15,51881_G01,SC,GCA_900187225.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/225/GCF_900187225.1_51881_G01,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_900187225.1/GCF_900187225.1_51881_G01_genomic.fna.gz,LIMO.0521.00137,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900187225.1_51881_G01_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900187225.1_51881_G01_genomic.fna_prepare-split125N.fna,2864663,1,1,GCF_900187225.1_51881_G01_genomic.fna_prepare-split125N.fna,51881_G01,NCTC10357,Listeria monocytogenes NCTC10357
GCF_900231475.1,PRJNA224116,SAMEA104314691,,,na,,1639,1639,Listeria monocytogenes,,LMNC088 complete genome,latest,Complete Genome,Major,Full,2018/02/22,LMNC088 complete genome,UNIVERSITY OF BERN,GCA_900231475.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/231/475/GCF_900231475.1_LMNC088_complete_genome,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_900231475.1/GCF_900231475.1_LMNC088_complete_genome_genomic.fna.gz,LIMO.0521.00139,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900231475.1_LMNC088_complete_genome_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900231475.1_LMNC088_complete_genome_genomic.fna_prepare-split125N.fna,2935970,1,1,GCF_900231475.1_LMNC088_complete_genome_genomic.fna_prepare-split125N.fna,LMNC088_complete_genome,nan,Listeria monocytogenes nan
GCF_900231485.1,PRJNA224116,SAMEA104314690,,,na,,1639,1639,Listeria monocytogenes,,JF5861 complete genome,latest,Complete Genome,Major,Full,2018/02/22,JF5861 complete genome,UNIVERSITY OF BERN,GCA_900231485.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/231/485/GCF_900231485.1_JF5861_complete_genome,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_900231485.1/GCF_900231485.1_JF5861_complete_genome_genomic.fna.gz,LIMO.0521.00141,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900231485.1_JF5861_complete_genome_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900231485.1_JF5861_complete_genome_genomic.fna_prepare-split125N.fna,2913696,1,1,GCF_900231485.1_JF5861_complete_genome_genomic.fna_prepare-split125N.fna,JF5861_complete_genome,nan,Listeria monocytogenes nan
GCF_900275645.1,PRJNA224116,SAMEA104569033,,,na,,1639,1639,Listeria monocytogenes,,JF5203_1,latest,Complete Genome,Major,Full,2018/02/22,JF5203_1,UNIVERSITY OF BERN,GCA_900275645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/275/645/GCF_900275645.1_JF5203_1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_900275645.1/GCF_900275645.1_JF5203_1_genomic.fna.gz,LIMO.0521.00142,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900275645.1_JF5203_1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900275645.1_JF5203_1_genomic.fna_prepare-split125N.fna,2900890,1,1,GCF_900275645.1_JF5203_1_genomic.fna_prepare-split125N.fna,JF5203_1,nan,Listeria monocytogenes nan
GCF_900637785.1,PRJNA224116,SAMEA26403418,,,na,,1639,1639,Listeria monocytogenes,strain=NCTC7973,,latest,Complete Genome,Major,Full,2018/12/20,52592_C02,SC,GCA_900637785.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/785/GCF_900637785.1_52592_C02,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_900637785.1/GCF_900637785.1_52592_C02_genomic.fna.gz,LIMO.0521.00143,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900637785.1_52592_C02_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_900637785.1_52592_C02_genomic.fna_prepare-split125N.fna,2908293,1,1,GCF_900637785.1_52592_C02_genomic.fna_prepare-split125N.fna,52592_C02,NCTC7973,Listeria monocytogenes NCTC7973
GCF_902385845.1,PRJNA224116,SAMEA5851829,,,na,,1639,1639,Listeria monocytogenes,,MGYG-HGUT-02325,latest,Complete Genome,Major,Full,2019/08/10,UHGG_MGYG-HGUT-02325,EMG,GCA_902385845.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/385/845/GCF_902385845.1_UHGG_MGYG-HGUT-02325,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_902385845.1/GCF_902385845.1_UHGG_MGYG-HGUT-02325_genomic.fna.gz,LIMO.0521.00140,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_902385845.1_UHGG_MGYG-HGUT-02325_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_902385845.1_UHGG_MGYG-HGUT-02325_genomic.fna_prepare-split125N.fna,3017944,1,1,GCF_902385845.1_UHGG_MGYG-HGUT-02325_genomic.fna_prepare-split125N.fna,UHGG_MGYG-HGUT-02325,nan,Listeria monocytogenes nan
GCF_905219375.1,PRJNA224116,SAMEA7887386,,,na,,1639,1639,Listeria monocytogenes,,QI0054,latest,Complete Genome,Major,Full,2021/02/16,QI0054,Quadram Institute Bioscience,GCA_905219375.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/219/375/GCF_905219375.1_QI0054,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_905219375.1/GCF_905219375.1_QI0054_genomic.fna.gz,LIMO.0521.00144,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_905219375.1_QI0054_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_905219375.1_QI0054_genomic.fna_prepare-split125N.fna,3034314,1,1,GCF_905219375.1_QI0054_genomic.fna_prepare-split125N.fna,QI0054,nan,Listeria monocytogenes nan
GCF_905219385.1,PRJNA224116,SAMEA7887387,,,na,,1639,1639,Listeria monocytogenes,,QI0055,latest,Complete Genome,Major,Full,2021/02/16,QI0055,Quadram Institute Bioscience,GCA_905219385.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/219/385/GCF_905219385.1_QI0055,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_905219385.1/GCF_905219385.1_QI0055_genomic.fna.gz,LIMO.0521.00138,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_905219385.1_QI0055_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_905219385.1_QI0055_genomic.fna_prepare-split125N.fna,3034113,1,1,GCF_905219385.1_QI0055_genomic.fna_prepare-split125N.fna,QI0055,nan,Listeria monocytogenes nan
